BEDS,BATH,PROPERTYSQFT,LATITUDE,LONGITUDE,PROPERTY_TYPE_Co-op,PROPERTY_TYPE_Condo,PROPERTY_TYPE_Condop,PROPERTY_TYPE_House,PROPERTY_TYPE_Land,PROPERTY_TYPE_Multi-family home,PROPERTY_TYPE_Townhouse,PROPERTY_TYPE_Unknown,LISTING_STATUS_Coming Soon,LISTING_STATUS_Contingent,LISTING_STATUS_For Sale,LISTING_STATUS_Foreclosure,LISTING_STATUS_Pending
-0.1364722148101901,-0.20149529166707583,0.007011446406886239,0.7643547835392992,1.5780594941787345,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.1364722148101901,-0.20149529166707583,-0.20496061700312754,-1.201823014172891,0.016529894485926806,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.9014678409480448,-0.7406801801655817,-0.51140017743102,0.5695295639553141,-0.5178765270922702,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.9014678409480448,-0.7406801801655817,0.007011446406886239,-0.19411161489207976,-0.524698652412399,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.1364722148101901,8.483335059174191e-05,-0.283759361113157,-0.4355665395002064,0.5841929385952035,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.1364722148101901,8.483335059174191e-05,-0.10777549926742452,-1.4119253187882839,-2.089054787617798,0,0,0,1,0,0,0,0,0,0,1,0,0
0.24602559825873724,-0.20149529166707583,-0.3590559388182963,1.4790281851857532,1.0956868867080645,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.5189700278791175,-0.20149529166707583,0.007011446406886239,0.8107473592442701,-0.4041612287685572,1,0,0,0,0,0,0,0,0,0,1,0,0
0.6285234113276646,0.33768959683143,-0.16118353694200005,-0.9191545556584942,0.1412769043170447,0,0,0,1,0,0,0,0,0,0,1,0,0
1.011021224396592,1.4160593738284417,0.14525602348589234,-0.4818525788443315,1.4494308277973902,0,0,0,0,0,1,0,0,0,0,1,0,0
1.011021224396592,0.8768744853299358,0.007011446406886239,0.038361034391316315,0.9131499564508939,0,0,0,1,0,0,0,0,0,0,1,0,0
1.011021224396592,0.8768744853299358,0.007011446406886239,-0.8316710201398604,-1.4005263902276295,0,0,0,0,0,0,0,1,0,0,0,0,1
0.6285234113276646,-0.20149529166707583,0.007011446406886239,-0.8196873978758592,-0.30636092044559826,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.5189700278791175,-0.20149529166707583,0.007011446406886239,0.7798964911443603,-0.3848530091395714,1,0,0,0,0,0,0,0,0,0,1,0,0
1.3935190374655193,-0.20149529166707583,0.007011446406886239,-0.43995515023470694,0.5899956089409402,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.5189700278791175,-0.20149529166707583,-0.51140017743102,0.4029971942592299,-0.298521321598777,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.1364722148101901,-0.20149529166707583,-0.458867681357667,-1.460288244392232,-2.03292829275263,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.9014678409480448,-0.7406801801655817,0.007011446406886239,0.1529758297992332,0.937957684887982,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.1364722148101901,-0.20149529166707583,-0.047363128783068593,0.58536453294071,-0.273461949270867,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.9014678409480448,-0.7406801801655817,-0.46105653536072333,0.06277733540806325,1.028962617438209,1,0,0,0,0,0,0,0,0,0,1,0,0
0.24602559825873724,0.8768744853299358,0.12074085865166095,-1.6885108947654144,-1.6173740733297355,0,0,0,1,0,0,0,0,0,0,1,0,0
0.24602559825873724,8.483335059174191e-05,3.048551973139867,0.3314379808027962,-0.5538705199777637,0,0,0,0,0,0,1,0,0,0,1,0,0
1.7760168505344465,0.33768959683143,-0.08413587603441568,-0.46837744752873384,0.20956156385401953,0,0,0,0,0,0,0,1,0,1,0,0,0
-0.5189700278791175,-0.7406801801655817,-0.5551772574921474,-0.7526359325896107,-1.4160837288717536,1,0,0,0,0,0,0,0,0,0,1,0,0
2.9235102897412286,1.9552442623269475,0.007011446406886239,0.32725786058086603,0.5704506062807817,0,0,0,0,0,1,0,0,0,0,1,0,0
1.011021224396592,-0.20149529166707583,0.007011446406886239,0.5958543550487169,0.2573392277472003,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.1364722148101901,0.33768959683143,-0.3148410879565575,0.7962171742909002,-0.0805868142914745,0,1,0,0,0,0,0,0,0,0,1,0,0
0.6285234113276646,1.4160593738284417,0.007011446406886239,-1.1718748412593472,0.35335326073583534,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.5189700278791175,-0.20149529166707583,0.007011446406886239,0.6284350070715927,-0.2732400270996253,1,0,0,0,0,0,0,0,0,0,1,0,0
